season,kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcomeDraw,match_outcomeLoss,match_outcomeWin,player_positionBPL,player_positionBPR,player_positionC,player_positionCHB,player_positionCHF,player_positionFB,player_positionFF,player_positionFPL,player_positionFPR,player_positionHBFL,player_positionHBFR,player_positionHFFL,player_positionHFFR,player_positionINT,player_positionR,player_positionRK,player_positionRR,player_positionSUB,player_positionWL,player_positionWR,pred,player_name,brownlow_votes,match_id,match_round,player_team,pred_rank,predicted_votes
2020,14,2,9,23,20,87,0,0,0,1,4,0,2,1,2,0,7,13,0,0,4,0,0,88,72,NA,0,2,1,218,3,7,0,0,1,0,0,6,11,0,6,0,0,0,2,6,9.8,0,0,0,4,8,4,5,34,0,0,0,0,0.040229885057471264,0.012738853503184714,0.033707865168539325,0.03739837398373984,0,0,0.008771929824561403,0,0.034482758620689655,0.028225806451612902,0.034482758620689655,0,0,0,0.023622047244094488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.006308639422059059,John Noble,0,15839,15,Collingwood,14,0
2020,5,2,5,10,9,90,0,0,0,2,0,0,1,1,0,0,3,7,0,0,1,0,0,81,39,NA,1,0,3,82,1,1,0,0,0,0,0,3,4,1,3,0,0,0,0,12,6.1,0,1,0,1,8,4,5,34,0,0,0,0,0.014367816091954023,0.012738853503184714,0.018726591760299626,0.016260162601626018,0,0,0.017543859649122806,0,0.017241379310344827,0.012096774193548387,0.01856763925729443,0,0,0,0.007874015748031496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5.230453098192811e-4,Tyler Brown,0,15839,15,Collingwood,30,0
2020,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,4,NA,0,0,1,28,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,4,0.1,0,0,1,0,8,6,6,42,0,0,0,0,0.0028735632183908046,0,0,0.0016260162601626016,0,0.14285714285714285,0,0,0,0.004032258064516129,0,0,0,0,0,0.041666666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.135684136301279e-4,Tom Fullarton,0,15839,15,Brisbane Lions,22,0
2020,7,4,5,12,5,42,0,0,0,4,1,2,0,3,0,0,7,5,1,1,0,0,0,85,59,NA,0,0,0,193,7,1,1,0,0,0,0,3,3,1,6,0,0,0,1,16,3.1,0,0,1,0,8,6,6,42,0,0,0,0,0.020114942528735632,0.025477707006369428,0.018726591760299626,0.01951219512195122,0,0,0.03508771929824561,0.02702702702702703,0,0.028225806451612902,0.013262599469496022,0.0625,0.07692307692307693,0,0.05511811023622047,0.041666666666666664,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003053081687539816,Keidean Coleman,0,15839,15,Brisbane Lions,16,0
2020,1,0,1,2,2,100,0,0,2,5,0,1,0,2,0,1,0,2,0,0,0,0,0,58,24,NA,0,0,0,60,1,0,2,0,0,3,0,2,1,0,0,1,18.2,0,0,12,2.2,11,0,0,0,8,4,5,34,0,0,0,0,0.0028735632183908046,0,0.003745318352059925,0.0032520325203252032,0,0,0.043859649122807015,0.013513513513513514,0,0,0.005305039787798408,0,0,0,0.007874015748031496,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.238458445295691e-4,Max Lynch,0,15839,15,Collingwood,31,0
2020,11,4,8,19,13,68,0,0,0,4,1,4,1,1,0,0,2,15,0,0,2,0,0,87,77,NA,0,1,1,292,3,1,1,0,0,0,0,4,6,0,2,0,0,0,0,12,3.4,0,0,0,2,36,6,6,42,0,0,0,0,0.032640949554896145,0.03125,0.02962962962962963,0.03130148270181219,0,0,0.03571428571428571,0.05263157894736842,0.01639344262295082,0.008771929824561403,0.040214477211796246,0,0,0,0.025423728813559324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.2056146301329136e-4,Shaun Higgins,0,15840,16,North Melbourne,33,0
2020,5,2,15,20,15,75,1,1,0,6,0,2,2,1,0,0,6,12,0,1,1,0,1,84,82,NA,1,1,9,99,1,4,1,0,0,3,0,3,2,1,6,0,0,0,2,13,15.6,0,3,2,0,36,12,11,78,0,0,0,0,0.01483679525222552,0.015625,0.05555555555555555,0.032948929159802305,0.058823529411764705,0.06666666666666667,0.05357142857142857,0.02631578947368421,0.03278688524590164,0.02631578947368421,0.032171581769437,0,0.047619047619047616,0.08333333333333333,0.00847457627118644,0.05263157894736842,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045593902468681335,Robbie Gray,0,15840,16,Port Adelaide,44,0
2020,18,4,16,34,29,85,1,0,0,0,3,7,9,2,1,0,12,22,0,0,2,0,0,76,105,NA,2,7,8,485,5,3,0,0,0,1,0,5,13,0,8,0,0,1,0,15,21,0,2,2,0,36,12,11,78,1,1,10,0,0.05341246290801187,0.03125,0.05925925925925926,0.05601317957166392,0.058823529411764705,0,0,0.09210526315789473,0.14754098360655737,0.05263157894736842,0.058981233243967826,0,0,0,0.0423728813559322,0.05263157894736842,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0224523544311523,Travis Boak,0,15840,16,Port Adelaide,1,3
2020,2,1,7,9,9,100,1,0,23,3,0,1,2,2,1,2,8,5,0,1,2,0,0,92,59,NA,1,1,1,41,2,2,0,0,0,0,0,8,2,0,5,5,37.1,0,1,13,14.1,62,0,1,1,36,6,6,42,0,0,0,0,0.005934718100890208,0.0078125,0.025925925925925925,0.014827018121911038,0.058823529411764705,0,0.026785714285714284,0.013157894736842105,0.03278688524590164,0.03508771929824561,0.013404825737265416,0,0.047619047619047616,0,0.01694915254237288,0.02631578947368421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.003458429593592882,Todd Goldstein,0,15840,16,North Melbourne,41,0
2020,6,5,3,9,6,67,0,1,0,1,0,2,0,2,0,1,4,6,1,2,2,0,0,85,41,NA,0,0,2,95,1,2,0,0,0,1,0,0,4,0,2,0,0,1,0,5,3.8,0,1,2,0,36,6,6,42,0,0,0,1,0.017804154302670624,0.0390625,0.011111111111111112,0.014827018121911038,0,0.06666666666666667,0.008928571428571428,0.02631578947368421,0,0.017543859649122806,0.0160857908847185,0.1,0.09523809523809523,0,0.00847457627118644,0.05263157894736842,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003698103129863739,Jack Ziebell,0,15840,16,North Melbourne,19,0
2020,13,4,9,22,12,55,0,0,0,3,3,1,1,2,0,1,5,16,0,0,1,0,0,81,78,NA,0,1,3,302,2,4,0,0,0,0,0,6,6,0,5,0,0,0,1,6,1.9,0,1,0,1,36,12,11,78,0,0,0,0,0.03857566765578635,0.03125,0.03333333333333333,0.036243822075782535,0,0,0.026785714285714284,0.013157894736842105,0.01639344262295082,0.021929824561403508,0.04289544235924933,0,0,0,0.01694915254237288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.09093800187110901,Hamish Hartlett,0,15840,16,Port Adelaide,5,0
2020,20,2,10,30,18,60,0,0,0,9,2,4,3,5,0,0,5,22,0,0,5,0,0,88,122,NA,2,1,5,399,4,1,2,0,0,0,0,10,9,1,2,0,0,0,0,21,12.1,0,1,0,1,36,12,11,78,0,0,0,0,0.05934718100890208,0.015625,0.037037037037037035,0.04942339373970346,0,0,0.08035714285714286,0.05263157894736842,0.04918032786885246,0.021929824561403508,0.058981233243967826,0,0,0,0.03389830508474576,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2097862809896469,Tom Rockliff,0,15840,16,Port Adelaide,3,1
2020,7,5,4,11,9,82,1,1,0,2,0,2,0,3,1,1,3,8,0,0,0,0,0,74,57,NA,0,0,5,218,3,1,2,0,0,1,0,2,5,0,2,0,0,0,0,11,7,0,1,2,0,36,12,11,78,0,0,0,0,0.020771513353115726,0.0390625,0.014814814814814815,0.018121911037891267,0.058823529411764705,0.06666666666666667,0.017857142857142856,0.02631578947368421,0,0.013157894736842105,0.021447721179624665,0,0,0,0.025423728813559324,0.05263157894736842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.3318814055528492e-4,Steven Motlop,0,15840,16,Port Adelaide,32,0
2020,13,5,7,20,14,70,0,0,0,1,6,3,0,5,2,2,9,8,1,0,6,0,0,96,68,NA,0,0,2,408,4,10,0,0,3,0,0,7,11,0,6,0,0,2,0,12,5.2,0,0,0,5,36,6,6,42,0,0,0,0,0.03857566765578635,0.0390625,0.025925925925925925,0.032948929159802305,0,0,0.008928571428571428,0.039473684210526314,0,0.039473684210526314,0.021447721179624665,0.1,0,0,0.03389830508474576,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016724014654755592,Robbie Tarrant,0,15840,16,North Melbourne,12,0
2020,4,3,7,11,9,82,0,0,0,1,2,1,1,1,0,0,2,8,0,0,0,0,1,87,39,NA,0,1,1,152,2,2,0,0,0,0,0,7,2,0,2,0,0,0,0,10,6.4,0,0,0,0,36,6,6,42,0,0,0,0,0.011869436201780416,0.0234375,0.025925925925925925,0.018121911037891267,0,0,0.008928571428571428,0.013157894736842105,0.01639344262295082,0.008771929824561403,0.021447721179624665,0,0,0.08333333333333333,0.01694915254237288,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.197610301664099e-4,Shaun Atley,0,15840,16,North Melbourne,29,0
2020,6,2,5,11,7,64,2,1,4,3,0,1,0,6,1,3,11,2,1,1,5,0,0,96,55,NA,0,0,5,105,4,1,1,0,0,6,1,3,4,1,6,1,36.4,0,1,11,13.8,11,0,3,4,36,12,11,78,1,1,0,0,0.017804154302670624,0.015625,0.018518518518518517,0.018121911037891267,0.11764705882352941,0.06666666666666667,0.026785714285714284,0.013157894736842105,0,0.04824561403508772,0.005361930294906166,0.1,0.047619047619047616,0,0.03389830508474576,0.07894736842105263,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02835095487535,Charlie Dixon,0,15840,16,Port Adelaide,10,0
2020,10,5,3,13,10,77,0,0,0,1,2,0,0,1,2,0,6,7,0,0,3,0,0,97,57,NA,0,0,2,147,3,6,0,0,2,0,0,2,8,0,4,0,0,0,0,3,7.6,0,0,0,3,36,12,11,78,0,0,0,0,0.02967359050445104,0.0390625,0.011111111111111112,0.0214168039538715,0,0,0.008928571428571428,0,0,0.02631578947368421,0.01876675603217158,0,0,0,0.025423728813559324,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0451290260534734e-5,Trent McKenzie,0,15840,16,Port Adelaide,28,0
2020,9,2,6,15,11,73,0,0,0,1,0,1,4,3,0,0,9,7,0,0,2,0,1,86,49,NA,0,4,4,185,1,2,0,0,0,0,0,5,6,0,8,0,0,0,0,15,9.4,0,1,0,1,36,6,6,42,0,0,0,0,0.026706231454005934,0.015625,0.022222222222222223,0.02471169686985173,0,0,0.008928571428571428,0.013157894736842105,0.06557377049180328,0.039473684210526314,0.01876675603217158,0,0,0.08333333333333333,0.00847457627118644,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0052535091526806355,Jared Polec,0,15840,16,North Melbourne,42,0
2020,7,1,5,12,8,67,0,0,27,1,1,1,5,2,1,1,7,1,0,0,5,0,0,87,63,NA,3,2,3,158,3,4,0,0,0,0,0,3,3,0,6,7,52.9,0,1,5,9.9,51,3,0,5,36,12,11,78,0,0,4,0,0.020771513353115726,0.0078125,0.018518518518518517,0.019769357495881382,0,0,0.008928571428571428,0.013157894736842105,0.08196721311475409,0.03070175438596491,0.002680965147453083,0,0,0,0.025423728813559324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.046624474227428436,Scott Lycett,0,15840,16,Port Adelaide,9,0
2020,5,2,3,8,7,88,0,0,0,1,0,1,0,1,0,1,4,6,0,0,6,0,0,92,28,NA,0,0,3,79,1,3,0,1,3,0,0,7,4,0,2,0,0,0,0,9,5.4,0,1,0,4,36,12,11,78,0,1,0,1,0.01483679525222552,0.015625,0.011111111111111112,0.013179571663920923,0,0,0.008928571428571428,0.013157894736842105,0,0.017543859649122806,0.0160857908847185,0,0,0,0.00847457627118644,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015044363215565681,Tom Jonas,0,15840,16,Port Adelaide,13,0
2020,11,6,4,15,10,67,1,0,0,1,1,5,1,4,0,0,2,13,0,1,0,0,0,85,69,NA,0,1,2,363,4,0,0,0,0,0,0,6,8,2,2,0,0,0,0,20,11,0,0,1,0,36,6,6,42,0,0,0,0,0.032640949554896145,0.046875,0.014814814814814815,0.02471169686985173,0.058823529411764705,0,0.008928571428571428,0.06578947368421052,0.01639344262295082,0.008771929824561403,0.03485254691689008,0,0.047619047619047616,0,0.03389830508474576,0.02631578947368421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.010203735902905464,Aaron Hall,0,15840,16,North Melbourne,15,0
2020,5,1,4,9,6,67,0,0,0,1,2,0,0,3,1,2,3,6,0,0,3,0,0,62,25,NA,0,0,0,158,3,2,0,0,1,0,0,1,2,0,2,0,0,0,0,2,2.2,0,0,0,2,36,6,6,42,0,0,0,0,0.01483679525222552,0.0078125,0.014814814814814815,0.014827018121911038,0,0,0.008928571428571428,0,0,0.013157894736842105,0.0160857908847185,0,0,0,0.025423728813559324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0010254218941554427,Marley Williams,0,15840,16,North Melbourne,36,0
2020,3,0,2,5,4,80,0,0,0,3,0,0,0,0,0,0,1,4,0,0,4,0,0,84,25,NA,0,0,0,92,0,1,2,0,0,1,0,4,2,0,1,0,0,0,0,8,3.6,0,0,0,3,36,12,11,78,0,0,0,0,0.008902077151335312,0,0.007407407407407408,0.008237232289950576,0,0,0.026785714285714284,0,0,0.0043859649122807015,0.010723860589812333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0259357804898173e-4,Cam Sutcliffe,0,15840,16,Port Adelaide,26,0
2020,7,6,2,9,7,78,1,0,1,3,0,4,0,2,1,1,3,5,1,2,0,0,1,88,60,NA,0,0,2,247,5,3,0,0,0,4,1,3,6,0,1,0,14.3,1,0,8,8.3,7,0,1,0,36,6,6,42,0,0,0,0,0.020771513353115726,0.046875,0.007407407407407408,0.014827018121911038,0.058823529411764705,0,0.026785714285714284,0.05263157894736842,0,0.013157894736842105,0.013404825737265416,0.1,0.09523809523809523,0.08333333333333333,0.0423728813559322,0.02631578947368421,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060414960607886314,Josh Walker,0,15840,16,North Melbourne,17,0
2020,16,5,14,30,20,67,2,0,0,0,0,5,7,1,0,1,12,15,0,1,1,0,0,81,100,NA,5,2,6,356,8,6,0,0,0,0,0,6,8,1,12,0,0,1,1,14,19.7,0,1,2,1,36,12,11,78,0,0,8,0,0.04747774480712166,0.0390625,0.05185185185185185,0.04942339373970346,0.11764705882352941,0,0,0.06578947368421052,0.11475409836065574,0.05263157894736842,0.040214477211796246,0,0.047619047619047616,0,0.06779661016949153,0.05263157894736842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5392870903015137,Ollie Wines,0,15840,16,Port Adelaide,2,2
2020,9,2,15,24,16,67,0,0,0,6,5,3,2,3,0,1,10,13,0,0,0,0,1,74,84,NA,1,1,2,227,5,4,0,0,0,0,0,12,6,2,8,0,0,1,0,25,9.5,0,1,0,0,36,6,6,42,0,0,0,0,0.026706231454005934,0.015625,0.05555555555555555,0.039538714991762765,0,0,0.05357142857142857,0.039473684210526314,0.03278688524590164,0.043859649122807015,0.03485254691689008,0,0,0.08333333333333333,0.0423728813559322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08426051586866379,Jed Anderson,0,15840,16,North Melbourne,6,0
2020,4,3,0,4,4,100,0,0,0,0,1,0,0,1,0,1,0,3,0,0,7,0,0,87,18,NA,0,0,1,73,0,2,0,2,3,0,0,4,4,0,0,0,0,2,0,5,4.8,0,1,0,7,36,12,11,78,0,0,0,0,0.011869436201780416,0.0234375,0,0.006589785831960461,0,0,0,0,0,0,0.00804289544235925,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002923575695604086,Tom Clurey,0,15840,16,Port Adelaide,20,0
2020,11,3,6,17,14,82,0,0,0,1,6,0,0,4,1,1,5,9,0,0,5,0,0,98,56,NA,0,0,1,258,2,6,0,1,5,0,0,9,9,0,3,0,0,1,0,9,5.2,0,1,0,4,36,6,6,42,0,0,0,0,0.032640949554896145,0.0234375,0.022222222222222223,0.02800658978583196,0,0,0.008928571428571428,0,0,0.021929824561403508,0.024128686327077747,0,0,0,0.01694915254237288,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.528899539262056e-4,Luke McDonald,0,15840,16,North Melbourne,35,0
2020,5,4,3,8,3,38,1,1,0,1,0,1,0,2,0,0,1,7,0,3,0,0,0,83,44,NA,0,0,4,200,3,0,0,0,0,0,0,2,1,0,1,0,0,0,1,8,0.7,0,0,3,0,36,6,6,42,0,0,0,0,0.01483679525222552,0.03125,0.011111111111111112,0.013179571663920923,0.058823529411764705,0.06666666666666667,0.008928571428571428,0.013157894736842105,0,0.0043859649122807015,0.01876675603217158,0,0.14285714285714285,0,0.025423728813559324,0.07894736842105263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.001361203845590353,Mason Wood,0,15840,16,North Melbourne,38,0
2020,10,2,6,16,11,69,0,1,0,5,2,2,3,1,2,1,6,10,0,0,0,0,0,74,68,NA,0,3,2,307,4,2,1,0,0,0,0,11,6,0,2,0,0,0,0,24,5.4,0,1,1,0,36,6,6,42,0,0,0,0,0.02967359050445104,0.015625,0.022222222222222223,0.026359143327841845,0,0.06666666666666667,0.044642857142857144,0.02631578947368421,0.04918032786885246,0.02631578947368421,0.02680965147453083,0,0,0,0.03389830508474576,0.02631578947368421,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004928562790155411,Trent Dumont,0,15840,16,North Melbourne,18,0
2020,13,6,5,18,11,61,1,1,0,5,3,5,3,1,0,0,6,12,1,3,1,0,1,86,94,NA,0,3,5,452,4,3,1,0,0,0,0,10,7,0,4,0,0,0,1,21,11.7,0,0,3,0,36,12,11,78,0,0,2,0,0.03857566765578635,0.046875,0.018518518518518517,0.029654036243822075,0.058823529411764705,0.06666666666666667,0.044642857142857144,0.06578947368421052,0.04918032786885246,0.02631578947368421,0.032171581769437,0.1,0.14285714285714285,0.08333333333333333,0.03389830508474576,0.07894736842105263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.17020933330059052,Karl Amon,0,15840,16,Port Adelaide,4,0
2020,13,4,7,20,16,80,0,1,0,0,4,1,0,3,0,0,5,15,0,1,0,0,1,76,66,NA,0,0,6,233,3,6,0,0,0,0,0,6,10,1,5,0,0,2,0,8,6.2,0,2,1,0,36,12,11,78,1,1,2,0,0.03857566765578635,0.03125,0.025925925925925925,0.032948929159802305,0,0.06666666666666667,0,0.013157894736842105,0,0.021929824561403508,0.040214477211796246,0,0.047619047619047616,0.08333333333333333,0.025423728813559324,0.02631578947368421,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006242760457098484,Darcy Byrne-Jones,0,15840,16,Port Adelaide,16,0
2020,1,0,1,2,1,50,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,6,NA,0,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0,0,1,0,36,12,11,78,0,0,0,0,0.002967359050445104,0,0.003703703703703704,0.0032948929159802307,0,0.06666666666666667,0,0,0,0,0.005361930294906166,0,0,0,0,0.02631578947368421,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082544129341841e-4,Ryan Burton,0,15840,16,Port Adelaide,24,0
2020,12,5,3,15,12,80,0,1,0,6,3,2,1,3,2,1,5,10,1,0,3,0,0,86,81,NA,0,1,4,386,3,4,1,0,1,0,0,10,9,0,1,0,0,1,0,14,5.9,0,2,1,2,36,12,11,78,0,0,0,0,0.03560830860534125,0.0390625,0.011111111111111112,0.02471169686985173,0,0.06666666666666667,0.05357142857142857,0.02631578947368421,0.01639344262295082,0.021929824561403508,0.02680965147453083,0.1,0,0,0.025423728813559324,0.02631578947368421,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.046679235994815826,Dan Houston,0,15840,16,Port Adelaide,8,0
2020,8,3,10,18,15,83,1,2,0,4,0,5,3,4,1,1,7,12,1,1,2,0,3,86,75,NA,0,3,8,266,3,2,1,0,0,0,0,5,5,2,3,0,0,1,0,14,13.8,0,1,3,0,36,12,11,78,0,0,0,0,0.02373887240356083,0.0234375,0.037037037037037035,0.029654036243822075,0.058823529411764705,0.13333333333333333,0.03571428571428571,0.06578947368421052,0.04918032786885246,0.03070175438596491,0.032171581769437,0.1,0.047619047619047616,0.25,0.025423728813559324,0.07894736842105263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.027997758239507675,Sam Powell-Pepper,0,15840,16,Port Adelaide,43,0
2020,6,2,3,9,7,78,0,0,0,1,0,1,0,2,0,1,3,8,0,0,0,0,0,45,31,NA,0,0,0,91,1,1,1,0,0,0,0,8,4,0,3,0,0,1,0,14,3.7,0,0,0,0,36,6,6,42,0,0,0,0,0.017804154302670624,0.015625,0.011111111111111112,0.014827018121911038,0,0,0.008928571428571428,0.013157894736842105,0,0.013157894736842105,0.021447721179624665,0,0,0,0.00847457627118644,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.197610301664099e-4,Jy Simpkin,0,15840,16,North Melbourne,30,0
2020,7,3,7,14,8,57,0,0,0,3,2,0,0,4,0,0,5,9,0,0,3,0,0,85,56,NA,0,0,2,86,4,5,0,0,0,0,0,10,3,0,5,0,0,2,0,13,5.5,0,1,0,1,36,6,6,42,0,0,0,0,0.020771513353115726,0.0234375,0.025925925925925925,0.023064250411861616,0,0,0.026785714285714284,0,0,0.021929824561403508,0.024128686327077747,0,0,0,0.03389830508474576,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002098844386637211,Ed Vickers-Willis,0,15840,16,North Melbourne,22,0
2020,5,1,3,8,5,63,1,1,0,5,0,1,2,4,0,1,5,2,1,0,0,0,0,74,48,NA,0,2,3,160,3,1,0,0,0,1,0,5,3,3,3,0,0,0,0,9,6.8,0,2,2,0,36,6,6,42,0,0,0,0,0.01483679525222552,0.0078125,0.011111111111111112,0.013179571663920923,0.058823529411764705,0.06666666666666667,0.044642857142857144,0.013157894736842105,0.03278688524590164,0.021929824561403508,0.005361930294906166,0.1,0,0,0.025423728813559324,0.05263157894736842,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.001462004380300641,Cameron Zurhaar,0,15840,16,North Melbourne,39,0
2020,3,1,1,4,2,50,1,0,0,1,0,2,0,1,2,1,3,2,1,1,2,0,1,92,23,NA,0,0,2,70,2,0,1,0,0,3,2,0,1,0,0,0,0,0,0,9,5.2,0,0,2,2,36,6,6,42,0,0,0,0,0.008902077151335312,0.0078125,0.003703703703703704,0.006589785831960461,0.058823529411764705,0,0.008928571428571428,0.02631578947368421,0,0.013157894736842105,0.005361930294906166,0.1,0.047619047619047616,0.08333333333333333,0.01694915254237288,0.05263157894736842,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0027532195672392845,Nick Larkey,0,15840,16,North Melbourne,40,0
2020,5,1,3,8,6,75,0,0,0,1,2,2,0,1,1,0,3,5,0,0,6,0,0,81,29,NA,0,0,3,145,4,0,0,0,0,2,0,3,4,1,1,0,0,0,0,7,8,7,0,0,4,36,12,11,78,0,0,0,0,0.01483679525222552,0.0078125,0.011111111111111112,0.013179571663920923,0,0,0.008928571428571428,0.02631578947368421,0,0.013157894736842105,0.013404825737265416,0,0,0,0.03389830508474576,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0259357804898173e-4,Todd Marshall,0,15840,16,Port Adelaide,27,0
2020,5,4,5,10,8,80,0,0,0,0,1,0,0,1,1,1,4,6,0,0,10,0,0,100,35,NA,0,0,0,123,2,6,0,1,6,0,0,7,4,0,3,0,0,2,0,10,8.4,0,0,0,10,36,6,6,42,0,0,0,0,0.01483679525222552,0.03125,0.018518518518518517,0.016474464579901153,0,0,0,0,0,0.017543859649122806,0.0160857908847185,0,0,0,0.01694915254237288,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002098844386637211,Ben McKay,0,15840,16,North Melbourne,23,0
2020,9,3,14,23,17,74,0,0,0,2,1,2,5,0,1,0,16,8,0,0,1,1,0,85,73,NA,1,4,6,223,2,6,0,0,0,0,0,8,7,1,15,0,0,1,0,17,17.1,0,4,0,0,36,6,6,42,0,0,3,0,0.026706231454005934,0.0234375,0.05185185185185185,0.03789126853377265,0,0,0.017857142857142856,0.02631578947368421,0.08196721311475409,0.07017543859649122,0.021447721179624665,0,0,0,0.01694915254237288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.012615174986422062,Luke Davies-Uniacke,0,15840,16,North Melbourne,14,0
