kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
8,3,3,11,4,36,0,0,0,1,2,1,0,2,1,0,4,7,1,0,1,0,0,82,44,36,0,0,1,199,4,3,0,0,0,0,0,5,2,0,2,0,0,1,0,6,-0.3,0,0,0,1,26,7,4,31,0,0,0,0,61,0.021447721179624665,0.016304347826086956,0.014634146341463415,0.01903114186851211,0,0,0.010869565217391304,0.012195121951219513,0,0.0182648401826484,0.019553072625698324,0.038461538461538464,0,0,0.03278688524590164,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0015341902617365122,Jack Henry,0,15849,17,Geelong,2020,36,0
7,3,10,17,11,65,0,0,0,1,3,0,0,4,0,1,5,12,0,0,2,0,0,83,51,52,0,0,1,123,3,4,0,1,2,0,0,4,3,0,5,0,0,2,0,8,4,0,1,0,2,26,15,7,57,0,0,0,0,37,0.01876675603217158,0.016304347826086956,0.04878048780487805,0.029411764705882353,0,0,0.010869565217391304,0,0,0.0228310502283105,0.0335195530726257,0,0,0,0.02459016393442623,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.020080143585801125,Liam Baker,0,15849,17,Richmond,2020,11,0
6,2,2,8,7,88,0,0,0,0,3,1,0,1,0,0,3,4,0,0,1,0,0,100,28,46,0,0,2,239,1,4,0,1,3,0,0,4,5,0,3,0,0,0,0,4,6,0,0,0,1,26,15,7,57,0,0,0,0,25,0.0160857908847185,0.010869565217391304,0.00975609756097561,0.01384083044982699,0,0,0,0.012195121951219513,0,0.0136986301369863,0.0111731843575419,0,0,0,0.00819672131147541,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001989103388041258,Noah Balta,0,15849,17,Richmond,2020,20,0
5,3,11,16,13,81,0,0,0,8,1,0,1,1,0,0,8,8,0,0,1,0,0,75,78,94,1,0,1,6,3,2,1,1,1,0,0,8,4,1,8,0,0,0,0,18,9.7,0,0,0,0,26,7,4,31,0,0,0,0,34,0.013404825737265416,0.016304347826086956,0.05365853658536585,0.02768166089965398,0,0,0.08695652173913043,0,0.020833333333333332,0.0365296803652968,0.0223463687150838,0,0,0,0.02459016393442623,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.02766105905175209,Tom Atkins,0,15849,17,Geelong,2020,42,0
8,7,3,11,7,64,0,0,0,3,1,2,0,2,0,1,0,13,0,0,0,0,1,91,60,58,0,0,2,189,2,0,0,0,0,1,0,4,5,0,0,0,0,0,1,12,0.6,0,0,0,0,26,7,4,31,0,0,0,0,41,0.021447721179624665,0.03804347826086957,0.014634146341463415,0.01903114186851211,0,0,0.03260869565217391,0.024390243902439025,0,0,0.036312849162011177,0,0,0.1111111111111111,0.01639344262295082,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.007388394791632891,Gryan Miers,0,15849,17,Geelong,2020,40,0
7,3,6,13,9,69,0,0,0,4,3,2,0,2,0,0,5,10,0,0,1,0,1,71,58,79,0,0,6,260,3,1,0,0,0,0,0,5,4,1,4,0,0,0,0,19,6.6,0,0,0,0,26,15,7,57,0,0,0,0,13,0.01876675603217158,0.016304347826086956,0.02926829268292683,0.02249134948096886,0,0,0.043478260869565216,0.024390243902439025,0,0.0228310502283105,0.027932960893854747,0,0,0.1111111111111111,0.02459016393442623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.001989103388041258,Jack Ross,0,15849,17,Richmond,2020,21,0
5,1,5,10,5,50,0,1,0,3,1,1,0,2,0,0,8,4,0,1,3,0,0,91,41,65,0,0,6,175,2,3,0,0,0,0,0,2,2,0,6,0,0,0,0,6,5.2,0,2,1,1,26,15,7,57,0,0,0,0,15,0.013404825737265416,0.005434782608695652,0.024390243902439025,0.01730103806228374,0,0.05555555555555555,0.03260869565217391,0.012195121951219513,0,0.0365296803652968,0.0111731843575419,0,0.047619047619047616,0,0.01639344262295082,0.030303030303030304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003528815694153309,Marlion Pickett,0,15849,17,Richmond,2020,16,0
4,3,3,7,5,71,0,0,0,3,0,0,0,2,1,1,3,4,0,2,0,0,0,82,37,47,0,0,4,126,3,2,0,0,0,1,0,0,3,1,2,0,0,1,1,10,3,0,1,0,0,26,15,7,57,0,0,0,0,12,0.010723860589812333,0.016304347826086956,0.014634146341463415,0.012110726643598616,0,0,0.03260869565217391,0,0,0.0136986301369863,0.0111731843575419,0,0.09523809523809523,0,0.02459016393442623,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001989103388041258,Jake Aarts,0,15849,17,Richmond,2020,22,0
2,1,1,3,3,100,1,0,0,2,0,0,0,1,0,0,1,2,0,0,1,0,0,69,25,36,0,0,1,50,1,0,0,0,0,0,0,4,2,1,1,0,0,0,0,13,4.2,0,0,1,1,26,7,4,31,0,0,0,0,8,0.005361930294906166,0.005434782608695652,0.004878048780487805,0.005190311418685121,0.09090909090909091,0,0.021739130434782608,0,0,0.0045662100456621,0.00558659217877095,0,0,0,0.00819672131147541,0.030303030303030304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.004486951977014542,Brad Close,0,15849,17,Geelong,2020,15,0
3,3,2,5,4,80,0,1,0,1,0,0,0,0,0,0,2,4,1,1,1,0,0,60,27,37,0,0,2,118,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,8,1.2,0,0,1,0,26,7,4,31,0,0,0,0,1,0.00804289544235925,0.016304347826086956,0.00975609756097561,0.00865051903114187,0,0.05555555555555555,0.010869565217391304,0,0,0.0091324200913242,0.0111731843575419,0.038461538461538464,0.047619047619047616,0,0,0.030303030303030304,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015341902617365122,Ben Jarvis,0,15849,17,Geelong,2020,37,0
12,2,12,24,19,79,0,0,0,3,2,3,5,2,0,1,8,17,0,0,0,0,1,71,75,131,3,2,7,157,3,1,0,0,0,0,0,10,8,0,7,0,0,0,0,15,7.7,0,3,0,0,64,9,15,99,0,0,6,0,331,0.0375,0.014084507042253521,0.047058823529411764,0.04173913043478261,0,0,0.038461538461538464,0.03488372093023256,0.09615384615384616,0.03669724770642202,0.04843304843304843,0,0,0.06666666666666667,0.027777777777777776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8381244540214539,David Mundy,0,15850,17,Fremantle,2020,3,1
14,6,5,19,14,74,0,0,0,2,3,4,3,3,0,1,4,13,0,0,0,0,0,85,75,72,0,3,3,446,6,3,1,0,0,0,0,11,9,1,2,0,0,0,0,15,3.3,0,0,0,0,64,5,5,35,0,0,0,0,236,0.04375,0.04225352112676056,0.0196078431372549,0.03304347826086956,0,0,0.02564102564102564,0.046511627906976744,0.057692307692307696,0.01834862385321101,0.037037037037037035,0,0,0,0.05555555555555555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.014773204922676086,Shaun Higgins,0,15850,17,North Melbourne,2020,12,0
2,0,7,9,5,56,0,0,28,1,1,0,3,1,1,1,7,2,0,0,0,0,0,95,50,76,2,1,2,50,0,1,1,0,0,0,0,3,0,0,6,9,46.7,0,0,8,8.1,60,1,0,0,64,5,5,35,0,0,0,0,250,0.00625,0,0.027450980392156862,0.01565217391304348,0,0,0.01282051282051282,0,0.057692307692307696,0.03211009174311927,0.005698005698005698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0075547657907009125,Todd Goldstein,0,15850,17,North Melbourne,2020,38,0
2,0,4,6,4,67,0,0,0,3,2,0,0,0,0,0,5,1,0,0,0,0,0,76,26,36,0,0,1,77,1,1,0,0,0,0,0,10,1,1,4,0,0,0,0,19,5.3,0,0,0,0,64,5,5,35,0,0,0,1,217,0.00625,0,0.01568627450980392,0.010434782608695653,0,0,0.038461538461538464,0,0,0.022935779816513763,0.002849002849002849,0,0,0,0.009259259259259259,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.00785739254206419,Jack Ziebell,0,15850,17,North Melbourne,2020,40,0
12,6,8,20,14,70,0,0,0,5,3,3,1,4,0,0,3,16,1,0,2,0,0,86,90,92,0,1,3,332,3,3,0,0,1,0,0,4,7,0,2,0,0,2,0,8,8.3,0,0,0,2,64,9,15,99,0,0,0,0,217,0.0375,0.04225352112676056,0.03137254901960784,0.034782608695652174,0,0,0.0641025641025641,0.03488372093023256,0.019230769230769232,0.013761467889908258,0.045584045584045586,0.04,0,0,0.027777777777777776,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.12533020973205566,Stephen Hill,0,15850,17,Fremantle,2020,44,0
12,7,1,13,10,77,3,2,0,1,0,2,1,1,2,0,6,7,2,3,1,0,2,85,85,115,0,1,8,249,1,1,0,0,0,3,1,1,9,2,3,0,0,0,2,9,15.6,0,1,5,0,64,9,15,99,0,0,8,0,165,0.0375,0.04929577464788732,0.00392156862745098,0.022608695652173914,0.15,0.2222222222222222,0.01282051282051282,0.023255813953488372,0.019230769230769232,0.027522935779816515,0.019943019943019943,0.08,0.15789473684210525,0.13333333333333333,0.009259259259259259,0.1388888888888889,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0938351154327393,Michael Walters,3,15850,17,Fremantle,2020,1,3
9,7,15,24,21,88,0,1,0,2,1,2,6,2,1,0,13,13,4,1,2,0,1,72,88,140,2,4,6,205,2,2,0,0,0,3,3,9,6,1,5,0,0,0,0,17,14,0,1,2,0,64,9,15,99,0,1,8,1,186,0.028125,0.04929577464788732,0.058823529411764705,0.04173913043478261,0,0.1111111111111111,0.02564102564102564,0.023255813953488372,0.11538461538461539,0.05963302752293578,0.037037037037037035,0.16,0.05263157894736842,0.06666666666666667,0.018518518518518517,0.05555555555555555,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0154244899749756,Nat Fyfe,1,15850,17,Fremantle,2020,2,2
9,4,4,13,11,85,0,0,0,0,7,0,0,1,1,1,2,8,0,0,1,0,0,98,45,69,0,0,1,384,4,3,0,4,6,0,0,0,7,0,1,0,0,0,0,0,2.5,0,0,0,1,64,5,5,35,0,0,0,0,163,0.028125,0.028169014084507043,0.01568627450980392,0.022608695652173914,0,0,0,0,0,0.009174311926605505,0.022792022792022793,0,0,0,0.037037037037037035,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002619731705635786,Robbie Tarrant,0,15850,17,North Melbourne,2020,29,0
3,0,5,8,6,75,0,0,0,0,1,1,0,1,1,0,3,6,0,0,4,2,0,83,20,52,0,0,2,106,1,3,0,0,0,0,0,2,3,0,1,0,0,0,0,4,4.8,0,1,0,3,64,5,5,35,0,0,0,0,213,0.009375,0,0.0196078431372549,0.01391304347826087,0,0,0,0.011627906976744186,0,0.013761467889908258,0.017094017094017096,0,0,0,0.009259259259259259,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.004164589568972588,Shaun Atley,0,15850,17,North Melbourne,2020,36,0
8,1,5,13,9,69,0,0,0,1,1,1,0,3,1,1,5,9,0,0,0,1,1,84,39,62,0,0,3,199,2,1,0,0,0,0,0,3,5,0,4,0,0,0,0,13,4.8,0,0,0,0,64,5,5,35,0,0,0,0,140,0.025,0.007042253521126761,0.0196078431372549,0.022608695652173914,0,0,0.01282051282051282,0.011627906976744186,0,0.022935779816513763,0.02564102564102564,0,0,0.06666666666666667,0.018518518518518517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.002619731705635786,Jared Polec,0,15850,17,North Melbourne,2020,30,0
9,1,3,12,10,83,0,0,0,1,3,0,0,0,0,0,1,10,0,0,1,3,0,85,40,64,0,0,3,245,3,1,0,0,0,0,0,5,7,0,1,0,0,0,0,7,5.1,0,0,0,1,64,9,15,99,0,0,0,0,130,0.028125,0.007042253521126761,0.011764705882352941,0.020869565217391306,0,0,0.01282051282051282,0,0,0.0045871559633027525,0.02849002849002849,0,0,0,0.027777777777777776,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00437011756002903,Nathan Wilson,0,15850,17,Fremantle,2020,20,0
8,4,6,14,8,57,1,1,0,2,0,5,0,4,0,1,1,13,0,0,0,0,1,81,60,50,0,0,3,329,6,2,1,0,0,0,0,3,4,0,1,0,0,1,0,12,6.4,0,0,2,0,64,5,5,35,0,0,0,0,123,0.025,0.028169014084507043,0.023529411764705882,0.02434782608695652,0.05,0.1111111111111111,0.02564102564102564,0.05813953488372093,0,0.0045871559633027525,0.037037037037037035,0,0,0.06666666666666667,0.05555555555555555,0.05555555555555555,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.022036518901586533,Aaron Hall,0,15850,17,North Melbourne,2020,9,0
6,2,5,11,7,64,0,1,0,0,2,0,0,1,1,0,6,4,0,1,2,0,0,85,36,54,0,0,4,157,1,5,0,0,1,0,0,2,3,1,5,0,0,0,0,5,5.3,1,2,1,2,64,5,5,35,0,0,0,0,101,0.01875,0.014084507042253521,0.0196078431372549,0.019130434782608695,0,0.1111111111111111,0,0,0,0.027522935779816515,0.011396011396011397,0,0.05263157894736842,0,0.009259259259259259,0.027777777777777776,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003681748639792204,Josh Walker,0,15850,17,North Melbourne,2020,35,0
12,2,8,20,10,50,0,0,0,3,2,6,3,2,1,0,7,14,0,0,1,0,1,71,71,89,0,3,3,347,4,0,0,0,0,1,0,7,4,1,5,0,0,0,0,16,6,0,0,0,0,64,5,5,35,0,0,0,0,77,0.0375,0.014084507042253521,0.03137254901960784,0.034782608695652174,0,0,0.038461538461538464,0.06976744186046512,0.057692307692307696,0.03211009174311927,0.039886039886039885,0,0,0.06666666666666667,0.037037037037037035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05650327354669571,Jed Anderson,0,15850,17,North Melbourne,2020,8,0
7,4,3,10,8,80,3,1,0,0,0,1,0,1,1,1,8,3,2,3,3,0,2,94,56,101,0,0,6,121,1,1,0,0,0,9,7,0,5,3,4,0,0,0,1,1,14.8,0,0,5,2,64,9,15,99,0,1,0,0,87,0.021875,0.028169014084507043,0.011764705882352941,0.017391304347826087,0.15,0.1111111111111111,0,0.011627906976744186,0,0.03669724770642202,0.008547008547008548,0.08,0.15789473684210525,0.13333333333333333,0.009259259259259259,0.1388888888888889,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08399288356304169,Matt Taberner,0,15850,17,Fremantle,2020,7,0
3,3,6,9,6,67,1,0,0,1,0,1,0,4,0,2,3,7,0,1,0,0,0,78,34,27,0,0,3,70,3,1,0,0,0,0,0,3,2,0,2,0,0,1,1,11,4.2,0,0,1,0,64,5,5,35,0,0,0,0,44,0.009375,0.02112676056338028,0.023529411764705882,0.01565217391304348,0.05,0,0.01282051282051282,0.011627906976744186,0,0.013761467889908258,0.019943019943019943,0,0.05263157894736842,0,0.027777777777777776,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.001780283753760159,Taylor Garner,0,15850,17,North Melbourne,2020,22,0
10,6,9,19,17,90,0,0,0,1,7,2,1,1,0,0,8,8,2,0,3,0,0,91,70,121,0,1,3,449,4,10,0,2,4,0,0,12,8,0,5,0,0,5,0,13,17.6,0,3,0,3,64,5,5,35,0,0,0,0,125,0.03125,0.04225352112676056,0.03529411764705882,0.03304347826086956,0,0,0.01282051282051282,0.023255813953488372,0.019230769230769232,0.03669724770642202,0.022792022792022793,0.08,0,0,0.037037037037037035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008570179343223572,Luke McDonald,0,15850,17,North Melbourne,2020,41,0
13,3,10,23,19,83,0,0,0,4,3,3,0,2,2,0,6,17,0,0,0,1,0,79,86,120,0,0,3,470,3,5,1,0,0,0,0,6,9,1,5,0,0,2,1,11,11.7,0,0,0,0,64,9,15,99,0,0,2,0,97,0.040625,0.02112676056338028,0.0392156862745098,0.04,0,0,0.05128205128205128,0.03488372093023256,0,0.027522935779816515,0.04843304843304843,0,0,0,0.027777777777777776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15877863764762878,James Aish,0,15850,17,Fremantle,2020,6,0
18,9,6,24,17,71,0,0,0,3,3,6,1,5,1,3,5,19,0,0,0,1,1,83,97,117,0,1,1,545,8,5,2,0,0,0,0,5,13,0,4,0,0,1,0,13,6,0,1,0,0,64,9,15,99,0,0,3,0,81,0.05625,0.06338028169014084,0.023529411764705882,0.04173913043478261,0,0,0.038461538461538464,0.06976744186046512,0.019230769230769232,0.022935779816513763,0.05413105413105413,0,0,0.06666666666666667,0.07407407407407407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.004248906392604113,Blake Acres,2,15850,17,Fremantle,2020,37,0
11,7,1,12,9,75,1,0,4,0,0,3,0,1,1,0,6,6,4,1,2,0,1,98,67,98,0,0,4,337,2,1,0,0,0,4,3,3,8,0,1,0,25,1,1,6,9.2,16,0,1,2,64,9,15,99,0,0,0,0,105,0.034375,0.04929577464788732,0.00392156862745098,0.020869565217391306,0.05,0,0,0.03488372093023256,0,0.027522935779816515,0.017094017094017096,0.16,0.05263157894736842,0.06666666666666667,0.018518518518518517,0.027777777777777776,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01760372705757618,Rory Lobb,0,15850,17,Fremantle,2020,11,0
7,3,4,11,6,55,0,0,0,1,0,3,0,2,0,0,4,7,0,1,0,0,0,84,42,48,0,0,3,193,4,3,0,0,0,2,0,2,4,0,4,0,0,0,2,9,6.1,0,0,0,0,64,5,5,35,0,0,0,0,65,0.021875,0.02112676056338028,0.01568627450980392,0.019130434782608695,0,0,0.01282051282051282,0.03488372093023256,0,0.01834862385321101,0.019943019943019943,0,0.05263157894736842,0,0.037037037037037035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.002619731705635786,Mason Wood,0,15850,17,North Melbourne,2020,31,0
5,4,1,6,5,83,4,0,0,1,0,3,0,3,1,1,1,5,1,2,0,0,0,89,55,51,0,0,5,160,2,0,1,0,0,3,1,0,5,0,0,0,0,0,0,6,4.3,0,0,4,0,64,9,15,99,0,0,2,0,89,0.015625,0.028169014084507043,0.00392156862745098,0.010434782608695653,0.2,0,0.01282051282051282,0.03488372093023256,0,0.0045871559633027525,0.014245014245014245,0.04,0.10526315789473684,0,0.018518518518518517,0.1111111111111111,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.28798621892929077,Jesse Hogan,0,15850,17,Fremantle,2020,5,0
6,1,10,16,13,81,0,0,0,4,2,3,4,1,0,0,7,8,0,0,1,0,0,79,57,98,4,0,1,227,4,3,2,0,0,0,0,15,5,0,7,0,0,1,0,29,9.9,0,1,0,0,64,5,5,35,0,0,0,0,98,0.01875,0.007042253521126761,0.0392156862745098,0.02782608695652174,0,0,0.05128205128205128,0.03488372093023256,0.07692307692307693,0.03211009174311927,0.022792022792022793,0,0,0,0.037037037037037035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.007155654951930046,Trent Dumont,0,15850,17,North Melbourne,2020,17,0
10,8,5,15,14,93,0,0,0,0,0,3,0,1,1,0,4,11,1,0,2,0,0,80,65,95,0,0,2,191,2,4,0,0,0,0,0,1,9,0,2,0,0,2,1,1,5.5,0,1,0,1,64,9,15,99,0,0,0,0,66,0.03125,0.056338028169014086,0.0196078431372549,0.02608695652173913,0,0,0,0.03488372093023256,0,0.01834862385321101,0.03133903133903134,0.04,0,0,0.018518518518518517,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.013869162648916245,Ethan Hughes,0,15850,17,Fremantle,2020,13,0
3,0,12,15,12,80,0,0,0,4,2,0,6,5,2,2,9,6,0,0,1,0,0,77,45,62,5,1,1,81,1,1,0,0,0,0,0,15,2,0,6,0,0,0,0,24,8.1,0,0,0,1,64,5,5,35,0,0,0,0,72,0.009375,0,0.047058823529411764,0.02608695652173913,0,0,0.05128205128205128,0,0.11538461538461539,0.04128440366972477,0.017094017094017096,0,0,0,0.009259259259259259,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01382940262556076,Jy Simpkin,0,15850,17,North Melbourne,2020,14,0
2,2,6,8,6,75,0,0,0,1,0,1,0,1,0,1,4,4,1,0,6,0,0,84,25,48,0,0,1,16,2,5,0,1,2,0,0,2,2,0,3,0,0,2,0,4,3.9,0,0,0,4,64,5,5,35,0,0,0,0,20,0.00625,0.014084507042253521,0.023529411764705882,0.01391304347826087,0,0,0.01282051282051282,0.011627906976744186,0,0.01834862385321101,0.011396011396011397,0.04,0,0,0.018518518518518517,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.126600397285074e-4,Ed Vickers-Willis,0,15850,17,North Melbourne,2020,25,0
13,5,5,18,15,83,0,0,0,1,2,2,0,1,0,0,4,10,0,0,2,0,0,91,68,104,0,0,1,335,2,7,0,0,1,0,0,5,10,0,4,0,0,2,0,6,10.8,0,0,0,2,64,9,15,99,1,1,0,0,65,0.040625,0.035211267605633804,0.0196078431372549,0.03130434782608696,0,0,0.01282051282051282,0.023255813953488372,0,0.01834862385321101,0.02849002849002849,0,0,0,0.018518518518518517,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072028073482215405,Luke Ryan,0,15850,17,Fremantle,2020,16,0
7,6,5,12,11,92,0,0,0,1,3,0,0,0,2,0,7,6,1,0,8,1,0,85,55,117,0,0,3,108,0,6,0,0,2,0,0,3,7,0,4,0,0,1,0,4,13.8,0,2,0,8,64,9,15,99,0,0,0,0,46,0.021875,0.04225352112676056,0.0196078431372549,0.020869565217391306,0,0,0.01282051282051282,0,0,0.03211009174311927,0.017094017094017096,0.04,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012836912646889687,Brennan Cox,0,15850,17,Fremantle,2020,42,0
5,2,8,13,8,62,1,0,22,3,0,2,2,3,1,1,9,4,1,0,3,0,0,81,75,101,0,2,4,99,1,1,0,0,0,0,0,4,3,1,6,6,50,1,0,8,7.9,44,3,1,2,64,9,15,99,0,0,1,0,40,0.015625,0.014084507042253521,0.03137254901960784,0.022608695652173914,0.05,0,0.038461538461538464,0.023255813953488372,0.038461538461538464,0.04128440366972477,0.011396011396011397,0.04,0,0,0.009259259259259259,0.027777777777777776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02154555357992649,Sean Darcy,0,15850,17,Fremantle,2020,10,0
7,6,2,9,6,67,2,0,0,2,0,3,0,3,0,1,1,9,1,1,0,0,0,83,60,59,0,0,4,218,4,0,0,0,0,0,0,3,5,0,0,0,0,0,1,8,6.2,0,0,3,0,64,5,5,35,0,0,0,0,43,0.021875,0.04225352112676056,0.00784313725490196,0.01565217391304348,0.1,0,0.02564102564102564,0.03488372093023256,0,0.0045871559633027525,0.02564102564102564,0.04,0.05263157894736842,0,0.037037037037037035,0.08333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00555019685998559,Cameron Zurhaar,0,15850,17,North Melbourne,2020,18,0
3,2,4,7,5,71,1,0,0,2,0,1,0,1,0,1,3,4,1,2,2,0,1,78,34,64,0,0,3,89,1,1,0,0,0,3,0,3,1,2,2,0,0,0,0,9,3,0,1,2,2,64,5,5,35,0,0,0,0,28,0.009375,0.014084507042253521,0.01568627450980392,0.01217391304347826,0.05,0,0.02564102564102564,0.011627906976744186,0,0.013761467889908258,0.011396011396011397,0.04,0.10526315789473684,0.06666666666666667,0.009259259259259259,0.05555555555555555,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.108281187247485e-4,Nick Larkey,0,15850,17,North Melbourne,2020,26,0
3,0,2,5,4,80,0,0,0,1,0,1,0,2,1,1,1,2,0,0,8,0,0,90,15,37,0,0,0,93,1,3,0,6,8,0,0,3,2,0,0,0,0,0,0,3,4.2,0,0,0,8,64,5,5,35,0,0,0,0,14,0.009375,0,0.00784313725490196,0.008695652173913044,0,0,0.01282051282051282,0.011627906976744186,0,0.0045871559633027525,0.005698005698005698,0,0,0,0.009259259259259259,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0027172891423106194,Ben McKay,0,15850,17,North Melbourne,2020,34,0
9,4,11,20,16,80,0,0,0,1,0,3,1,1,0,0,4,16,0,0,1,2,1,69,65,86,1,0,7,223,1,1,0,0,0,0,0,6,7,0,3,0,0,0,0,12,6.1,0,0,1,0,64,9,15,99,0,0,0,0,55,0.028125,0.028169014084507043,0.043137254901960784,0.034782608695652174,0,0,0.01282051282051282,0.03488372093023256,0.019230769230769232,0.01834862385321101,0.045584045584045586,0,0,0.06666666666666667,0.009259259259259259,0.027777777777777776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.014052317477762699,Andrew Brayshaw,0,15850,17,Fremantle,2020,43,0
5,0,6,11,9,82,0,0,0,2,1,2,3,2,1,1,7,5,0,0,0,0,1,74,33,72,0,3,1,177,4,1,0,1,1,0,0,11,4,1,5,0,0,0,0,22,8.2,0,1,1,0,64,5,5,35,0,0,0,0,29,0.015625,0,0.023529411764705882,0.019130434782608695,0,0,0.02564102564102564,0.023255813953488372,0.057692307692307696,0.03211009174311927,0.014245014245014245,0,0,0.06666666666666667,0.037037037037037035,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0075547657907009125,Luke Davies-Uniacke,0,15850,17,North Melbourne,2020,39,0
