kicks,kicks_prop,marks,marks_prop,handballs,handballs_prop,disposals,disposals_prop,effective_disposals,disposal_efficiency_percentage,goals,goals_prop,behinds,behinds_prop,tackles,tackles_prop,rebounds,inside_fifties,inside_fifties_prop,clearances,clearances_prop,clangers,free_kicks_for,free_kicks_against,contested_possessions,contested_possessions_prop,uncontested_possessions,uncontested_possessions_prop,contested_marks,contested_marks_prop,marks_inside_fifty,marks_inside_fifty_prop,one_percenters,bounces,goal_assists,goal_assists_prop,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers_prop,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,shots_at_goal,shots_at_goal_prop,spoils,margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
15,0.033112582781456956,9,0.04,2,0.006060606060606061,17,0.021711366538952746,9,53,2,0.09090909090909091,2,0.14285714285714285,3,0.026785714285714284,0,5,0.05102040816326531,2,0.031746031746031744,5,2,2,9,0.034482758620689655,9,0.016822429906542057,4,0.14814814814814814,3,0.13636363636363635,2,0,2,0.13333333333333333,100,103,80,0,2,9,322,0.043795620437956206,2,0,0,0,3,1,2,7,2,2,0,0,19,9.1,3,8,0.17777777777777778,0,38,14,14,98,0,0,5,0,222,0,1,0,0,0,1,0,0,0,1.6473419666290283,Jack Darling,0,15944,8,West Coast,2021,4,0
11,0.023255813953488372,1,0.004484304932735426,5,0.016891891891891893,16,0.02080624187256177,11,69,0,0,0,0,5,0.043478260869565216,0,5,0.04807692307692308,4,0.05970149253731343,3,2,2,7,0.028225806451612902,9,0.01768172888015717,0,0,0,0,0,0,2,0.125,56,62,69,3,1,3,258,0.007936507936507936,2,1,0,0,0,0,4,7,1,3,0,0,15,10.6,2,0,0,0,42,14,14,98,0,0,0,1,219,0,1,1,0,0,0,0,0,0,-0.14023971557617188,Luke Shuey,0,16059,18,West Coast,2021,45,0
11,0.023404255319148935,5,0.021929824561403508,2,0.006825938566552901,13,0.01703800786369594,10,77,2,0.07407407407407407,1,0.06666666666666667,1,0.01020408163265306,0,4,0.041237113402061855,0,0,0,2,0,6,0.020833333333333332,8,0.016632016632016633,2,0.058823529411764705,2,0.08333333333333333,0,0,1,0.045454545454545456,83,71,86,0,0,9,403,0,0,0,0,0,2,2,5,9,1,2,0,0,15,18,0,3,0.06666666666666667,0,37,12,16,108,0,0,0,0,58,0,1,0,0,0,1,0,0,0,-0.0033869249746203423,Liam Ryan,0,15898,3,West Coast,2021,33,0
6,0.013574660633484163,1,0.004784688995215311,6,0.018808777429467086,12,0.01576872536136662,9,75,0,0,0,0,2,0.020833333333333332,2,1,0.009615384615384616,0,0,1,2,0,4,0.014545454545454545,10,0.020618556701030927,0,0,0,0,1,0,0,0,79,43,50,0,0,2,190,0.013888888888888888,5,0,1,1,0,0,3,4,0,2,1,0,8,8.8,2,0,0,1,-30,10,11,76,0,0,0,0,16,1,0,0,0,1,0,0,0,0,0.005276122130453587,Will Hamill,0,15955,9,Adelaide,2021,20,0
11,0.024282560706401765,4,0.020833333333333332,6,0.01875,17,0.02199223803363519,13,77,1,0.03125,1,0.058823529411764705,1,0.011494252873563218,3,4,0.03636363636363636,0,0,2,1,1,5,0.01984126984126984,11,0.02178217821782178,0,0,1,0.043478260869565216,1,1,0,0,72,66,70,0,0,5,522,0.007246376811594203,5,0,0,0,0,0,6,8,0,4,1,0,15,13.5,0,2,0.037037037037037035,0,2,11,16,107,0,0,0,0,52,0,1,0,1,0,0,0,0,0,-0.037343963980674744,Daniel Lloyd,0,15940,8,Greater Western Sydney,2021,39,0
7,0.01627906976744186,5,0.024154589371980676,6,0.017341040462427744,13,0.01675257731958763,7,54,0,0,0,0,2,0.018518518518518517,1,3,0.02830188679245283,1,0.014705882352941176,6,0,1,5,0.01845018450184502,9,0.01818181818181818,2,0.10526315789473684,0,0,0,0,0,0,78,53,33,0,1,3,206,0.05263157894736842,1,0,0,0,2,2,4,3,1,3,1,0,13,3.8,0,1,0.022727272727272728,0,-11,9,8,57,0,0,0,0,7,1,0,0,0,0,1,0,0,0,-0.005219547543674707,Alec Waterman,0,16030,15,Essendon,2021,27,0
4,0.009523809523809525,1,0.0055248618784530384,7,0.02702702702702703,11,0.016200294550810016,8,73,0,0,1,0.05,5,0.04854368932038835,0,0,0,1,0.014285714285714285,0,2,0,9,0.03435114503816794,3,0.007317073170731708,0,0,0,0,3,0,1,0.045454545454545456,74,52,81,1,0,4,97,0.007874015748031496,3,3,0,0,0,0,7,2,3,7,0,0,18,11.9,0,2,0.037037037037037035,2,16,11,16,107,0,0,0,0,8,0,1,0,0,0,1,0,0,0,0.02232404239475727,Lachlan McNeil,0,15945,8,Western Bulldogs,2021,21,0
6,0.013761467889908258,1,0.0049504950495049506,7,0.02456140350877193,13,0.018030513176144243,10,77,0,0,1,0.045454545454545456,1,0.01020408163265306,2,2,0.020833333333333332,1,0.012345679012345678,3,1,1,7,0.025925925925925925,6,0.013605442176870748,0,0,0,0,5,0,0,0,74,38,50,0,1,3,162,0.01680672268907563,3,0,0,1,0,0,9,4,0,4,0,0,17,5.6,1,1,0.019230769230769232,1,-69,13,3,31,0,1,0,0,349,1,0,1,0,0,0,0,0,0,0.006548814941197634,David Mundy,0,16052,18,Fremantle,2021,26,0
4,0.009302325581395349,4,0.022598870056497175,8,0.029304029304029304,12,0.017069701280227598,9,75,0,0,0,0,3,0.02027027027027027,0,3,0.028037383177570093,0,0,4,1,2,5,0.017241379310344827,7,0.017241379310344827,1,0.04,1,0.058823529411764705,1,0,0,0,73,47,47,0,0,5,95,0.013333333333333334,1,1,0,0,1,1,3,3,1,4,0,1,16,4.2,1,0,0,1,-19,17,8,65,0,0,0,0,212,1,0,0,0,0,1,0,0,0,-0.022840384393930435,Luke Dahlhaus,0,16079,21,Geelong,2021,39,0
10,0.021231422505307854,6,0.024,15,0.050335570469798654,25,0.032509752925877766,19,76,1,0.04,0,0,1,0.009259259259259259,0,6,0.05825242718446602,3,0.046875,1,0,0,10,0.038314176245210725,14,0.02734375,0,0,0,0,0,1,1,0.058823529411764705,82,88,94,0,3,10,222,0.04285714285714286,2,0,0,0,0,0,1,6,3,8,0,1,10,17.6,2,1,0.017857142857142856,0,62,16,17,118,0,0,0,0,143,0,1,0,0,0,0,0,0,1,0.2927032709121704,Lachie Hunter,0,15913,5,Western Bulldogs,2021,8,0
2,0.004962779156327543,1,0.006024096385542169,1,0.0033003300330033004,3,0.00424929178470255,3,100,0,0,0,0,0,0,1,1,0.008928571428571428,0,0,0,0,0,0,0,2,0.004889975550122249,0,0,0,0,1,0,0,0,17,11,17,0,0,0,84,0.00641025641025641,0,0,0,0,0,0,1,2,0,0,0,0,1,0.1,0,0,0,1,-3,3,16,99,0,0,0,0,158,1,0,0,0,0,1,0,0,0,-0.016753757372498512,Tom Lynch,0,15926,6,Adelaide,2021,35,0
5,0.012254901960784314,3,0.018292682926829267,5,0.015337423312883436,10,0.013623978201634877,9,90,2,0.15384615384615385,0,0,3,0.028037383177570093,0,0,0,0,0,1,2,1,8,0.031496062992125984,3,0.006396588486140725,2,0.10526315789473684,1,0.047619047619047616,4,0,0,0,87,57,87,0,0,5,26,0.006993006993006993,3,1,0,0,2,0,5,5,1,3,0,0,13,11.3,1,2,0.047619047619047616,3,4,13,7,55,0,0,0,0,42,0,1,0,1,0,0,0,0,0,0.15296097099781036,Lachie Schultz,0,16077,20,Fremantle,2021,16,0
3,0.007462686567164179,3,0.017857142857142856,5,0.02040816326530612,8,0.012364760432766615,4,50,0,0,0,0,2,0.0196078431372549,0,3,0.030927835051546393,0,0,2,0,1,3,0.012396694214876033,5,0.013404825737265416,1,0.03225806451612903,0,0,0,0,0,0,82,33,35,0,0,2,16,0.025,4,0,0,0,0,0,5,2,0,2,2,0,9,1.8,2,0,0,0,21,10,17,112,0,0,0,0,47,0,1,0,0,0,1,0,0,0,0.005861557088792324,Tom Atkins,0,16009,13,Geelong,2021,31,0
3,0.007177033492822967,2,0.011428571428571429,12,0.045454545454545456,15,0.021994134897360705,10,67,0,0,0,0,7,0.05384615384615385,0,2,0.021505376344086023,2,0.02857142857142857,5,1,2,7,0.02348993288590604,9,0.024793388429752067,0,0,0,0,0,0,0,0,69,62,51,0,2,2,63,0.014084507042253521,2,1,0,0,0,0,15,1,0,6,0,0,26,1.9,1,0,0,0,31,14,12,86,0,0,0,0,114,0,1,0,0,0,1,0,0,0,0.044267259538173676,James Harmes,0,16043,17,Melbourne,2021,14,0
11,0.023255813953488372,2,0.008968609865470852,7,0.02364864864864865,18,0.02340702210663199,14,78,0,0,0,0,3,0.02608695652173913,2,2,0.019230769230769232,1,0.014925373134328358,4,1,2,4,0.016129032258064516,15,0.029469548133595286,0,0,0,0,0,0,0,0,83,60,54,0,1,5,253,0.03968253968253968,2,0,0,0,0,0,13,8,0,4,0,0,18,2,1,1,0.02040816326530612,0,-42,8,8,56,0,0,0,0,243,1,0,0,0,0,0,0,0,1,-0.009756960906088352,David Mackay,0,16059,18,Adelaide,2021,32,0
11,0.025056947608200455,5,0.029585798816568046,1,0.0030864197530864196,12,0.015727391874180863,8,67,0,0,0,0,1,0.007194244604316547,1,2,0.01834862385321101,0,0,2,2,0,6,0.020338983050847456,5,0.01072961373390558,2,0.08333333333333333,0,0,14,0,0,0,99,56,67,0,0,1,318,0.025974025974025976,7,0,0,7,0,0,3,7,0,2,3,0,7,13.6,0,0,0,11,23,8,13,86,0,0,0,0,152,0,1,0,0,0,0,0,0,0,0.008048481307923794,Liam Jones,0,15957,10,Carlton,2021,27,0
7,0.015909090909090907,1,0.004524886877828055,3,0.009615384615384616,10,0.013297872340425532,6,60,0,0,0,0,3,0.03125,1,4,0.04,1,0.017241379310344827,5,2,4,4,0.01593625498007968,8,0.016666666666666666,0,0,0,0,1,0,0,0,66,32,37,0,1,1,206,0.02040816326530612,3,2,0,0,0,0,8,4,0,2,1,0,20,6.7,0,1,0.020833333333333332,0,-17,9,9,63,0,0,0,0,16,1,0,1,0,0,0,0,0,0,0.012842819094657898,Tom Sparrow,0,16019,13,Melbourne,2021,20,0
7,0.016241299303944315,4,0.020100502512562814,1,0.0032679738562091504,8,0.010854816824966078,3,38,2,0.09090909090909091,0,0,1,0.01,0,1,0.01020408163265306,0,0,5,1,2,3,0.012396694214876033,5,0.010570824524312896,1,0.05,2,0.08695652173913043,1,0,0,0,84,46,43,0,0,4,157,0.0390625,2,0,0,0,7,2,1,3,0,1,0,1,11,4.5,1,2,0.04,1,-40,10,8,58,0,0,0,0,99,1,0,0,0,0,1,0,0,0,-0.006269506644457579,Matt Taberner,0,16069,19,Fremantle,2021,32,0
8,0.01642710472279261,3,0.012096774193548387,2,0.007042253521126761,10,0.01297016861219196,3,30,0,0,1,0.0625,4,0.04040404040404041,1,5,0.04807692307692308,0,0,3,1,0,4,0.014925373134328358,6,0.012320328542094456,0,0,2,0.09090909090909091,1,1,1,0.07692307692307693,86,55,44,0,0,4,334,0.034722222222222224,1,1,0,0,1,0,10,3,1,3,0,0,25,2.4,0,1,0.02564102564102564,1,-54,9,5,39,0,0,0,0,70,1,0,0,0,0,1,0,0,0,0.010477719828486443,Dan Butler,0,15928,6,St Kilda,2021,22,0
11,0.026004728132387706,4,0.022598870056497175,11,0.04247104247104247,22,0.03225806451612903,14,64,0,0,0,0,5,0.04716981132075472,2,2,0.017543859649122806,3,0.03409090909090909,3,0,1,6,0.02247191011235955,17,0.04197530864197531,0,0,0,0,2,0,0,0,78,84,76,2,1,5,230,0.016129032258064516,3,0,0,0,1,0,8,5,0,4,0,0,21,4.6,3,0,0,0,20,10,16,106,0,0,0,1,264,0,1,1,0,0,0,0,0,0,0.15719585120677948,Trent Cotchin,0,16053,18,Richmond,2021,12,0
14,0.03218390804597701,5,0.02403846153846154,11,0.03363914373088685,25,0.03280839895013123,18,72,1,0.04,0,0,2,0.024390243902439025,0,9,0.08411214953271028,7,0.1044776119402985,4,1,1,11,0.04230769230769231,15,0.030612244897959183,1,0.03125,1,0.03125,2,0,1,0.06666666666666667,84,91,110,3,4,9,476,0.051470588235294115,5,0,0,0,0,0,6,9,0,5,1,0,19,18.6,3,1,0.01818181818181818,0,15,18,13,96,0,1,9,0,336,0,1,1,0,0,0,0,0,0,1.8651158809661865,David Mundy,0,15910,4,Fremantle,2021,3,1
12,0.026785714285714284,1,0.005128205128205128,10,0.03164556962025317,22,0.028795811518324606,16,73,0,0,1,0.03225806451612903,4,0.041666666666666664,1,5,0.05,3,0.06,2,1,0,10,0.03875968992248062,14,0.028169014084507043,0,0,0,0,1,0,2,0.14285714285714285,72,77,93,0,3,8,273,0.014925373134328358,3,0,0,0,0,0,5,8,0,6,0,0,14,12.6,1,2,0.03389830508474576,0,31,21,11,87,0,0,0,0,16,0,1,1,0,0,0,0,0,0,0.07232704758644104,Caleb Serong,0,15892,2,Fremantle,2021,10,0
11,0.026128266033254157,3,0.019867549668874173,7,0.023728813559322035,18,0.025139664804469275,7,39,0,0,0,0,5,0.03676470588235294,0,0,0,1,0.01282051282051282,4,0,1,6,0.020618556701030927,10,0.025,0,0,0,0,0,0,0,0,83,73,47,0,1,2,215,0.035211267605633804,3,1,0,0,0,0,10,2,3,6,0,0,24,1.9,1,2,0.044444444444444446,0,-34,11,7,53,0,0,0,0,235,1,0,0,0,0,0,0,0,1,-0.019168317317962646,Liam Shiels,0,16039,16,Hawthorn,2021,39,0
16,0.0380952380952381,3,0.015306122448979591,10,0.03205128205128205,26,0.03551912568306011,18,69,1,0.07142857142857142,0,0,3,0.022556390977443608,0,8,0.09302325581395349,4,0.058823529411764705,1,0,0,13,0.04868913857677903,12,0.026607538802660754,0,0,0,0,2,0,2,0.2222222222222222,77,95,130,1,3,9,381,0.015503875968992248,1,0,0,0,0,0,7,12,2,8,0,2,20,23.9,2,2,0.05263157894736842,0,27,10,9,64,0,0,9,0,193,0,1,0,1,0,0,0,0,0,1.8488085269927979,Chad Wingard,0,16089,22,Hawthorn,2021,2,2
5,0.0117096018735363,6,0.029556650246305417,9,0.03383458646616541,14,0.020202020202020204,12,86,0,0,0,0,2,0.02127659574468085,0,2,0.02127659574468085,3,0.04285714285714286,4,0,1,5,0.020080321285140562,10,0.022727272727272728,0,0,0,0,1,0,1,0.0625,81,91,92,0,3,1,64,0.025,1,0,0,0,0,0,8,5,1,5,1,0,12,6.4,1,0,0,1,-14,5,12,77,0,0,0,0,272,1,0,0,0,0,0,0,1,0,0.015983816236257553,Todd Goldstein,0,16093,22,North Melbourne,2021,18,0
3,0.00683371298405467,3,0.01775147928994083,5,0.015432098765432098,8,0.010484927916120577,8,100,1,0.045454545454545456,0,0,1,0.007194244604316547,0,1,0.009174311926605505,1,0.012195121951219513,1,0,1,6,0.020338983050847456,4,0.008583690987124463,1,0.041666666666666664,1,0.058823529411764705,4,0,2,0.125,82,35,56,0,1,5,96,0.006493506493506494,1,0,0,0,4,1,4,3,2,3,0,1,8,8.7,1,1,0.023255813953488372,2,-23,9,9,63,0,0,0,0,29,1,0,0,1,0,0,0,0,0,-0.030116744339466095,Mitch Lewis,0,15957,10,Hawthorn,2021,40,0
8,0.01904761904761905,5,0.028089887640449437,7,0.021671826625386997,15,0.020188425302826378,10,67,0,0,0,0,1,0.006896551724137931,2,1,0.009708737864077669,1,0.011111111111111112,4,1,1,6,0.020338983050847456,9,0.02027027027027027,0,0,0,0,3,0,0,0,87,55,49,0,1,2,189,0.022900763358778626,5,0,1,3,0,0,6,4,1,5,0,0,8,1.6,0,0,0,3,-34,9,8,57,0,0,0,0,33,1,0,0,0,1,0,0,0,0,0.015710659325122833,Oleg Markov,0,15958,10,Gold Coast,2021,18,0
15,0.03546099290780142,2,0.012269938650306749,15,0.055970149253731345,30,0.04341534008683068,25,83,0,0,2,0.06666666666666667,4,0.0380952380952381,1,6,0.05172413793103448,10,0.14492753623188406,3,4,2,14,0.05555555555555555,15,0.0364963503649635,0,0,0,0,0,0,2,0.1,77,97,121,5,5,9,463,0.04032258064516129,3,1,0,0,0,0,13,10,2,10,0,0,20,20.4,4,2,0.03076923076923077,0,-33,22,11,88,0,1,0,0,162,1,0,1,0,0,0,0,0,0,0.8514033555984497,Rory Laird,0,15886,2,Adelaide,2021,3,1
7,0.01580135440180587,2,0.010101010101010102,15,0.047619047619047616,22,0.029023746701846966,17,77,2,0.10526315789473684,1,0.043478260869565216,2,0.019417475728155338,1,3,0.02727272727272727,3,0.05172413793103448,0,1,0,12,0.04819277108433735,10,0.02032520325203252,1,0.0625,1,0.05263157894736842,0,0,0,0,79,79,111,1,2,11,239,0.014814814814814815,2,1,0,0,1,1,5,5,4,11,0,0,16,21.4,2,3,0.05172413793103448,0,67,16,15,106,0,0,0,0,12,0,1,1,0,0,0,0,0,0,0.13944368064403534,Tom Green,0,15931,7,Greater Western Sydney,2021,10,0
13,0.030732860520094562,9,0.04736842105263158,1,0.004424778761061947,14,0.02157164869029276,7,50,1,0.043478260869565216,2,0.1,3,0.02631578947368421,0,6,0.061855670103092786,0,0,6,0,3,4,0.01593625498007968,10,0.026246719160104987,2,0.1,3,0.16666666666666666,2,1,0,0,94,81,73,0,0,5,414,0.058823529411764705,2,2,0,0,0,0,3,7,1,2,0,1,10,1.2,1,3,0.058823529411764705,2,-1,14,11,80,0,0,0,0,110,1,0,0,0,0,1,0,0,0,-8.074345532804728e-4,Joe Daniher,0,15885,2,Brisbane Lions,2021,35,0
10,0.023255813953488372,6,0.028985507246376812,24,0.06936416184971098,34,0.04381443298969072,24,71,0,0,0,0,0,0,0,8,0.07547169811320754,7,0.10294117647058823,4,0,1,15,0.055350553505535055,19,0.03838383838383838,0,0,0,0,0,1,0,0,87,93,105,3,4,7,453,0.022556390977443608,2,0,0,0,0,0,12,8,2,11,0,0,21,15.7,0,0,0,0,11,14,9,68,1,1,3,0,113,0,1,1,0,0,0,0,0,0,1.3808236122131348,Clayton Oliver,0,16030,15,Melbourne,2021,3,1
10,0.02197802197802198,2,0.010050251256281407,17,0.04450261780104712,27,0.03225806451612903,19,70,0,0,0,0,5,0.041666666666666664,1,5,0.043478260869565216,6,0.08108108108108109,3,2,1,15,0.05226480836236934,12,0.022181146025878003,0,0,0,0,1,0,1,0.041666666666666664,80,89,91,6,0,8,300,0.021897810218978103,0,1,0,0,1,0,9,6,2,9,0,1,20,14.7,1,0,0,1,69,14,19,128,1,1,0,1,104,0,1,1,0,0,0,0,0,0,-0.1793840378522873,Jack Steele,0,15932,7,St Kilda,2021,42,0
9,0.02142857142857143,8,0.045714285714285714,7,0.025547445255474453,16,0.023054755043227664,12,75,3,0.16666666666666666,0,0,3,0.025210084033613446,0,4,0.03773584905660377,0,0,3,3,0,9,0.03333333333333333,7,0.016908212560386472,3,0.17647058823529413,4,0.19047619047619047,1,0,1,0.07142857142857142,90,98,111,0,0,5,220,0.024,2,1,0,0,7,4,1,6,1,4,1,2,12,14.1,0,5,0.1111111111111111,1,9,18,9,72,0,0,0,0,43,0,1,0,0,0,1,0,0,0,0.09530694782733917,Nick Larkey,0,16028,15,North Melbourne,2021,12,0
3,0.0069767441860465115,1,0.004830917874396135,1,0.002890173410404624,4,0.005154639175257732,4,100,2,0.11764705882352941,0,0,0,0,0,1,0.009433962264150943,0,0,1,0,1,3,0.01107011070110701,1,0.00202020202020202,0,0,0,0,1,0,0,0,87,23,41,0,0,3,65,0.007518796992481203,0,0,0,0,3,0,1,3,3,3,0,0,8,9.8,0,2,0.045454545454545456,1,-11,9,8,57,0,0,0,0,14,1,0,0,0,0,1,0,0,0,-0.019210761412978172,Harrison Jones,0,16030,15,Essendon,2021,31,0
14,0.03263403263403263,4,0.024242424242424242,11,0.03942652329749104,25,0.03531073446327684,15,60,3,0.13043478260869565,1,0.08333333333333333,5,0.0423728813559322,0,8,0.07476635514018691,8,0.0975609756097561,7,0,1,12,0.043010752688172046,12,0.029055690072639227,0,0,0,0,2,0,1,0.0625,82,112,110,3,5,6,523,0.03496503496503497,2,1,0,0,1,0,12,8,1,8,0,0,27,23.7,1,5,0.11627906976744186,1,-41,9,8,57,0,1,0,0,149,1,0,0,1,0,0,0,0,0,-0.1441788673400879,Jake Stringer,0,16035,16,Essendon,2021,45,0
6,0.01348314606741573,1,0.006172839506172839,5,0.01893939393939394,11,0.015514809590973202,4,36,0,0,4,0.17391304347826086,0,0,0,2,0.01680672268907563,1,0.011494252873563218,2,1,1,10,0.032362459546925564,1,0.0025575447570332483,1,0.037037037037037035,1,0.045454545454545456,1,0,1,0.041666666666666664,86,33,48,1,0,6,82,0.026143790849673203,3,0,0,0,5,2,6,0,6,9,0,0,14,1.2,2,4,0.07407407407407407,0,-18,13,12,85,0,0,0,0,335,1,0,0,1,0,0,0,0,0,-0.15443125367164612,Eddie Betts,0,15923,6,Carlton,2021,43,0
1,0.0022727272727272726,2,0.009009009009009009,2,0.007407407407407408,3,0.004225352112676056,3,100,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0.006711409395973154,0,0,0,0,5,0,0,0,96,4,9,0,0,0,-8,0,1,0,1,3,0,0,1,1,0,0,1,0,5,1.5,0,0,0,5,-27,13,6,49,0,0,0,0,18,1,0,0,0,0,0,0,0,0,3.764732973650098e-4,Caleb Graham,0,16015,13,Gold Coast,2021,22,0
8,0.017977528089887642,6,0.02586206896551724,2,0.007633587786259542,10,0.014144271570014143,8,80,4,0.18181818181818182,0,0,0,0,0,3,0.030303030303030304,0,0,1,2,0,8,0.03088803088803089,2,0.004597701149425287,4,0.10256410256410256,3,0.11538461538461539,1,0,0,0,90,73,87,0,0,5,308,0.007352941176470588,1,0,0,0,8,3,1,7,0,0,0,1,7,19.2,1,4,0.0851063829787234,1,29,13,13,91,1,1,0,0,65,0,1,0,1,0,0,0,0,0,0.2549479305744171,Harry McKay,0,16058,18,Carlton,2021,8,0
7,0.016355140186915886,4,0.018867924528301886,3,0.010380622837370242,10,0.01394700139470014,8,80,1,0.045454545454545456,1,0.05,1,0.010416666666666666,0,3,0.030927835051546393,1,0.01694915254237288,1,1,1,4,0.016736401673640166,7,0.01511879049676026,0,0,1,0.03333333333333333,1,0,0,0,100,48,57,0,1,5,241,0.016,0,1,0,0,2,0,3,6,1,2,0,1,9,8,2,2,0.04081632653061224,1,-32,15,8,63,0,0,0,0,124,1,0,0,1,0,0,0,0,0,-0.006936780642718077,Joe Daniher,0,16047,17,Brisbane Lions,2021,35,0
7,0.016018306636155607,4,0.020833333333333332,3,0.011583011583011582,10,0.014367816091954023,7,70,3,0.13043478260869565,1,0.05,3,0.029411764705882353,0,1,0.009615384615384616,0,0,2,1,0,8,0.030303030303030304,3,0.007211538461538462,2,0.07407407407407407,3,0.10344827586206896,2,0,1,0.05555555555555555,86,71,95,0,0,7,157,0.02608695652173913,0,3,0,0,3,2,0,5,3,4,0,1,8,12.9,0,5,0.08620689655172414,1,14,17,12,89,0,0,0,0,98,0,1,0,1,0,0,0,0,0,-0.02723785676062107,Jesse Hogan,0,16102,23,Greater Western Sydney,2021,39,0
9,0.02,5,0.02,5,0.016835016835016835,14,0.018741633199464525,12,86,0,0,0,0,1,0.010526315789473684,2,1,0.011627906976744186,0,0,0,1,0,5,0.023696682464454975,8,0.015384615384615385,0,0,0,0,7,0,0,0,100,58,83,0,0,1,110,0.018018018018018018,8,0,1,4,0,0,5,9,0,3,2,0,5,11.6,1,0,0,6,-10,15,6,51,0,0,0,0,189,1,0,0,0,0,0,0,0,0,0.013248426839709282,Jordan Roughead,0,15980,11,Collingwood,2021,23,0
8,0.018561484918793503,3,0.01775147928994083,1,0.0029498525073746312,9,0.011688311688311689,7,78,2,0.08,0,0,2,0.02,0,3,0.0297029702970297,0,0,1,2,0,3,0.010714285714285714,5,0.01037344398340249,0,0,1,0.05,0,0,0,0,82,57,58,0,0,4,169,0.008333333333333333,2,2,0,0,1,0,5,6,0,1,0,2,16,8.3,1,2,0.0425531914893617,0,11,6,14,90,0,0,0,0,12,0,1,0,0,0,1,0,0,0,0.009296761825680733,Cody Weightman,0,16055,18,Western Bulldogs,2021,24,0
14,0.032036613272311214,4,0.020833333333333332,3,0.011583011583011582,17,0.02442528735632184,11,65,0,0,2,0.1,0,0,1,5,0.04807692307692308,0,0,1,0,0,3,0.011363636363636364,13,0.03125,0,0,0,0,1,2,0,0,88,62,65,0,0,7,397,0.008695652173913044,2,0,0,0,0,0,4,9,1,3,0,1,8,5.3,1,2,0.034482758620689655,0,-14,9,11,75,0,0,0,0,41,1,0,0,0,0,0,0,0,1,-0.016642870381474495,Lochie O'Brien,0,16102,23,Carlton,2021,35,0
10,0.02336448598130841,5,0.02358490566037736,5,0.01730103806228374,15,0.02092050209205021,9,60,0,0,0,0,4,0.041666666666666664,2,3,0.030927835051546393,2,0.03389830508474576,2,1,1,9,0.03765690376569038,6,0.012958963282937365,2,0.06666666666666667,1,0.03333333333333333,3,0,0,0,71,79,95,0,2,5,171,0.024,1,1,0,0,7,0,7,6,2,3,1,0,12,12.2,1,1,0.02040816326530612,3,32,11,14,95,0,0,0,0,60,0,1,0,1,0,0,0,0,0,-0.05983346700668335,Rowan Marshall,0,16047,17,St Kilda,2021,41,0
7,0.015053763440860216,8,0.036036036036036036,9,0.032490974729241874,16,0.0215633423180593,13,81,0,0,0,0,1,0.009345794392523364,1,0,0,0,0,2,1,0,8,0.02909090909090909,7,0.01545253863134658,2,0.08333333333333333,0,0,5,0,0,0,93,68,77,0,0,2,159,0.022058823529411766,9,0,0,3,0,0,4,5,0,5,2,0,5,10.5,1,0,0,5,64,15,19,129,0,0,2,0,47,0,1,0,0,1,0,0,0,0,-0.0525515079498291,Marcus Adams,0,15981,11,Brisbane Lions,2021,43,0
6,0.013215859030837005,3,0.01694915254237288,1,0.0034965034965034965,7,0.00945945945945946,6,86,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0035087719298245615,6,0.013215859030837005,0,0,0,0,6,0,0,0,47,29,34,0,0,0,23,0.007042253521126761,1,0,0,1,0,0,2,5,0,1,0,1,2,6.7,0,0,0,6,-16,5,11,71,0,0,0,0,49,1,0,0,1,0,0,0,0,0,-0.012254157103598118,Oscar Allen,0,15984,11,West Coast,2021,37,0
4,0.009615384615384616,1,0.0058823529411764705,5,0.017605633802816902,9,0.012857142857142857,6,67,0,0,0,0,3,0.02727272727272727,0,1,0.010309278350515464,0,0,2,1,1,6,0.020477815699658702,3,0.007389162561576354,1,0.03333333333333333,0,0,0,0,0,0,81,35,44,0,0,3,101,0.02040816326530612,0,2,0,0,3,1,4,1,3,4,0,0,10,3.8,0,0,0,0,13,8,13,86,0,0,0,0,214,0,1,0,1,0,0,0,0,0,0.004836765583604574,Cale Hooker,0,16024,14,Essendon,2021,28,0
9,0.02132701421800948,2,0.010810810810810811,3,0.009584664536741214,12,0.0163265306122449,9,75,0,0,0,0,1,0.008928571428571428,1,2,0.018867924528301886,1,0.014084507042253521,4,0,2,4,0.014760147601476014,8,0.017543859649122806,0,0,0,0,0,0,0,0,70,37,39,0,1,5,196,0.022727272727272728,2,0,0,1,0,0,6,6,0,4,0,0,13,2.5,0,1,0.018518518518518517,0,9,14,13,92,0,0,0,0,14,0,1,1,0,0,0,0,0,0,0.02608758769929409,Chad Warner,0,15998,12,Sydney,2021,20,0
